student_id,scholarship_id,rating,interaction_type
STU0086,S0092,3,application
STU0086,S0042,5,click
STU0086,S0130,2,click
STU0086,S0076,3,application
STU0086,S0051,4,application
STU0087,S0049,3,click
STU0087,S0150,3,click
STU0087,S0139,3,save
STU0087,S0043,3,application
STU0087,S0013,3,application
STU0087,S0087,2,click
STU0087,S0121,2,application
STU0087,S0045,4,application
STU0087,S0034,2,click
STU0087,S0006,3,application
STU0087,S0117,3,click
STU0087,S0146,3,save
STU0087,S0151,1,save
STU0087,S0041,2,application
STU0087,S0187,3,application
STU0087,S0196,1,application
STU0087,S0088,3,application
STU0087,S0062,1,application
STU0088,S0161,1,save
STU0088,S0039,3,application
STU0088,S0089,2,application
STU0088,S0169,3,application
STU0088,S0189,3,click
STU0088,S0183,3,click
STU0089,S0163,3,click
STU0089,S0185,2,click
STU0089,S0194,3,save
STU0089,S0019,3,save
STU0089,S0126,3,application
STU0089,S0016,3,save
STU0089,S0164,3,application
STU0090,S0083,1,application
STU0090,S0029,3,save
STU0090,S0040,3,click
STU0090,S0096,4,save
STU0090,S0019,3,application
STU0090,S0180,2,click
STU0090,S0143,4,save
STU0090,S0074,3,application
STU0090,S0130,2,application
STU0090,S0034,5,click
STU0090,S0072,2,click
STU0090,S0139,3,save
STU0090,S0080,3,application
STU0090,S0185,2,application
STU0090,S0111,2,click
STU0090,S0062,2,save
STU0091,S0133,3,click
STU0091,S0057,3,click
STU0091,S0047,2,click
STU0091,S0117,3,application
STU0091,S0144,3,click
STU0092,S0088,2,save
STU0092,S0101,2,click
STU0092,S0020,3,application
STU0092,S0112,2,save
STU0092,S0162,3,save
STU0092,S0049,1,click
STU0092,S0102,3,save
STU0092,S0003,2,click
STU0092,S0005,4,save
STU0092,S0095,3,click
STU0092,S0040,2,application
STU0092,S0018,3,application
STU0092,S0070,2,application
STU0092,S0041,3,save
STU0092,S0082,2,save
STU0093,S0064,4,application
STU0093,S0166,3,click
STU0093,S0167,1,save
STU0093,S0034,3,click
STU0093,S0035,3,application
STU0094,S0124,1,save
STU0094,S0106,2,application
STU0094,S0075,3,application
STU0094,S0107,3,save
STU0094,S0194,2,save
STU0094,S0005,1,application
STU0094,S0182,1,application
STU0094,S0187,2,application
STU0094,S0049,2,application
STU0094,S0046,4,application
STU0094,S0166,1,click
STU0095,S0067,4,application
STU0095,S0051,2,click
STU0095,S0076,4,save
STU0095,S0013,3,save
STU0095,S0200,2,application
STU0095,S0070,3,click
STU0095,S0100,2,application
STU0095,S0176,3,click
STU0095,S0086,2,click
STU0095,S0156,3,application
STU0096,S0168,2,click
STU0096,S0090,2,save
STU0096,S0035,3,application
STU0096,S0065,3,save
STU0096,S0005,2,save
STU0096,S0037,3,click
STU0096,S0145,1,click
STU0096,S0171,1,application
STU0096,S0134,2,application
STU0096,S0068,3,click
STU0096,S0075,3,save
STU0096,S0127,2,application
STU0096,S0104,2,click
STU0096,S0070,2,click
STU0096,S0062,3,click
STU0096,S0098,3,application
STU0096,S0046,3,click
STU0097,S0090,4,click
STU0097,S0097,1,click
STU0097,S0175,4,application
STU0097,S0150,2,click
STU0097,S0019,1,click
STU0098,S0061,3,click
STU0098,S0086,3,click
STU0098,S0082,3,save
STU0098,S0147,1,application
STU0098,S0024,2,save
STU0098,S0145,2,application
STU0098,S0156,3,save
STU0098,S0138,3,application
STU0098,S0013,3,click
STU0098,S0081,2,application
STU0098,S0186,4,save
STU0098,S0076,3,application
STU0098,S0052,2,application
STU0098,S0101,1,application
STU0099,S0087,2,save
STU0099,S0136,3,save
STU0099,S0118,3,save
STU0099,S0072,3,save
STU0099,S0002,2,click
STU0099,S0140,2,application
STU0099,S0134,3,application
STU0099,S0075,3,application
STU0099,S0077,3,click
STU0099,S0171,5,click
STU0099,S0149,3,application
STU0099,S0119,3,application
STU0099,S0184,2,click
STU0099,S0182,2,application
STU0099,S0175,3,click
STU0099,S0105,1,application
STU0099,S0178,2,click
STU0099,S0076,3,save
STU0100,S0124,2,application
STU0100,S0087,2,application
STU0100,S0098,2,click
STU0100,S0152,2,application
STU0100,S0063,2,application
STU0100,S0051,2,click
STU0100,S0016,3,save
STU0100,S0170,4,save
STU0100,S0109,2,application
STU0100,S0106,3,application
STU0100,S0034,2,click
STU0100,S0189,2,click
STU0100,S0128,3,click
STU0100,S0064,4,click
STU0100,S0086,3,save
STU0100,S0033,2,application
STU0100,S0039,3,application
STU0101,S0153,2,application
STU0101,S0047,3,application
STU0101,S0051,3,click
STU0101,S0146,4,application
STU0101,S0019,3,application
STU0101,S0181,3,save
STU0101,S0168,2,application
STU0101,S0134,3,click
STU0102,S0127,4,click
STU0102,S0183,3,click
STU0102,S0123,2,save
STU0102,S0037,3,click
STU0102,S0029,3,application
STU0102,S0189,3,click
STU0102,S0017,1,save
STU0102,S0064,3,application
STU0103,S0090,4,application
STU0103,S0085,3,save
STU0103,S0132,2,save
STU0103,S0162,3,save
STU0103,S0175,3,click
STU0103,S0138,4,application
STU0103,S0113,3,save
STU0103,S0145,4,application
STU0103,S0149,3,application
STU0103,S0182,1,click
STU0103,S0124,3,click
STU0103,S0139,3,save
STU0103,S0181,1,application
STU0103,S0163,3,application
STU0103,S0167,3,click
STU0103,S0086,1,save
STU0103,S0153,3,click
STU0103,S0038,3,save
STU0103,S0055,2,save
STU0104,S0025,3,click
STU0104,S0149,2,click
STU0104,S0172,2,save
STU0104,S0193,1,application
STU0104,S0053,2,application
STU0104,S0008,2,save
STU0104,S0029,2,click
STU0104,S0131,2,application
STU0104,S0140,2,click
STU0104,S0023,4,application
STU0104,S0047,2,application
STU0104,S0177,3,click
STU0105,S0019,3,save
STU0105,S0123,5,save
STU0105,S0155,2,click
STU0105,S0090,2,save
STU0105,S0054,3,save
STU0105,S0109,4,save
STU0105,S0008,4,save
STU0105,S0080,2,click
STU0105,S0021,2,save
STU0105,S0050,3,save
STU0105,S0095,1,save
STU0105,S0065,2,click
STU0105,S0197,3,click
STU0105,S0121,2,save
STU0105,S0193,3,application
STU0105,S0188,3,click
STU0105,S0071,2,application
STU0105,S0037,2,application
STU0105,S0032,2,application
STU0106,S0059,3,click
STU0106,S0190,2,application
STU0106,S0134,4,click
STU0106,S0080,4,application
STU0106,S0188,2,click
STU0107,S0035,3,click
STU0107,S0031,2,application
STU0107,S0071,2,save
STU0107,S0132,3,application
STU0107,S0119,4,application
STU0107,S0197,2,click
STU0107,S0040,3,save
STU0107,S0032,2,save
STU0107,S0107,3,application
STU0107,S0064,3,click
STU0107,S0028,3,click
STU0107,S0072,3,click
STU0107,S0170,4,save
STU0107,S0067,3,application
STU0108,S0056,1,save
STU0108,S0100,4,save
STU0108,S0094,2,application
STU0108,S0079,3,click
STU0108,S0111,5,application
STU0108,S0109,2,click
STU0108,S0130,1,application
STU0108,S0067,3,application
STU0108,S0031,4,click
STU0108,S0092,4,application
STU0108,S0183,4,application
STU0108,S0146,3,application
STU0108,S0043,2,application
STU0108,S0174,2,application
STU0108,S0115,2,save
STU0108,S0191,3,application
STU0108,S0157,2,application
STU0108,S0042,3,click
STU0109,S0041,2,save
STU0109,S0116,4,application
STU0109,S0187,3,click
STU0109,S0015,3,save
STU0109,S0159,2,save
STU0109,S0080,3,click
STU0109,S0200,5,save
STU0109,S0074,3,click
STU0109,S0022,3,save
STU0109,S0124,4,save
STU0109,S0151,3,click
STU0109,S0042,3,click
STU0109,S0069,5,application
STU0109,S0112,3,click
STU0109,S0007,2,click
STU0110,S0098,2,click
STU0110,S0044,1,save
STU0110,S0119,4,save
STU0110,S0138,2,click
STU0110,S0084,1,click
STU0110,S0078,3,click
STU0110,S0080,3,application
STU0110,S0108,2,application
STU0110,S0106,3,application
STU0110,S0063,2,application
STU0110,S0187,4,click
STU0110,S0112,1,save
STU0110,S0135,4,save
STU0110,S0191,3,application
STU0110,S0188,3,save
STU0110,S0115,2,save
STU0110,S0011,3,save
STU0110,S0042,3,save
STU0111,S0081,3,click
STU0111,S0095,2,save
STU0111,S0114,3,click
STU0111,S0154,2,application
STU0111,S0188,1,application
STU0111,S0155,3,application
STU0111,S0047,2,click
STU0111,S0067,3,application
STU0111,S0150,3,click
STU0111,S0105,4,application
STU0111,S0025,3,application
STU0111,S0048,2,application
STU0111,S0172,3,application
STU0111,S0082,3,click
STU0111,S0059,3,click
STU0111,S0141,2,application
STU0111,S0053,2,click
STU0112,S0049,3,application
STU0112,S0084,2,save
STU0112,S0035,3,click
STU0112,S0186,3,save
STU0112,S0108,2,click
STU0112,S0042,2,click
STU0112,S0081,3,save
STU0112,S0011,2,click
STU0112,S0002,3,application
STU0113,S0173,1,click
STU0113,S0131,3,save
STU0113,S0096,3,application
STU0113,S0002,3,save
STU0113,S0164,2,save
STU0113,S0054,3,save
STU0113,S0025,3,save
STU0113,S0041,2,application
STU0113,S0110,2,click
STU0113,S0028,3,application
STU0113,S0127,2,save
STU0113,S0184,2,save
STU0114,S0015,3,application
STU0114,S0099,3,click
STU0114,S0111,2,application
STU0114,S0068,4,click
STU0114,S0161,4,save
STU0114,S0139,2,application
STU0114,S0187,2,click
STU0114,S0146,4,application
STU0114,S0189,2,application
STU0114,S0012,2,click
STU0114,S0156,3,save
STU0114,S0137,3,save
STU0114,S0191,1,save
STU0114,S0060,2,click
STU0115,S0069,4,application
STU0115,S0153,2,save
STU0115,S0173,2,click
STU0115,S0085,3,save
STU0115,S0040,2,application
STU0116,S0134,4,click
STU0116,S0091,3,application
STU0116,S0073,3,click
STU0116,S0080,2,click
STU0116,S0032,2,click
STU0116,S0010,2,application
STU0116,S0107,4,application
STU0116,S0126,2,click
STU0116,S0124,2,click
STU0116,S0083,4,save
STU0116,S0194,4,application
STU0117,S0178,3,application
STU0117,S0109,3,save
STU0117,S0008,3,click
STU0117,S0028,3,save
STU0117,S0095,3,application
STU0117,S0063,3,save
STU0117,S0118,3,application
STU0117,S0130,3,click
STU0117,S0174,2,click
STU0117,S0098,4,save
STU0117,S0148,3,click
STU0117,S0088,4,click
STU0117,S0137,3,click
STU0118,S0021,1,click
STU0118,S0185,2,application
STU0118,S0069,1,application
STU0118,S0177,3,save
STU0118,S0118,3,click
STU0118,S0200,3,save
STU0118,S0165,3,click
STU0118,S0015,1,application
STU0119,S0149,3,application
STU0119,S0072,3,save
STU0119,S0142,2,save
STU0119,S0034,5,save
STU0119,S0045,4,click
STU0119,S0143,4,click
STU0120,S0021,2,click
STU0120,S0023,3,click
STU0120,S0119,1,save
STU0120,S0102,3,application
STU0120,S0056,2,application
STU0120,S0054,3,application
STU0120,S0041,2,application
STU0121,S0132,3,application
STU0121,S0168,2,application
STU0121,S0085,3,application
STU0121,S0054,3,click
STU0121,S0017,4,click
STU0121,S0060,2,click
STU0121,S0185,2,application
STU0121,S0053,2,click
STU0121,S0187,2,click
STU0121,S0197,3,save
STU0122,S0073,2,save
STU0122,S0020,4,application
STU0122,S0080,3,save
STU0122,S0110,2,click
STU0122,S0130,4,application
STU0122,S0152,2,save
STU0122,S0115,2,save
STU0122,S0093,3,application
STU0122,S0100,2,application
STU0122,S0173,3,application
STU0122,S0136,1,application
STU0122,S0005,4,click
STU0122,S0178,2,application
STU0122,S0018,2,click
STU0123,S0030,2,click
STU0123,S0028,3,save
STU0123,S0181,2,save
STU0123,S0156,3,click
STU0123,S0059,1,click
STU0123,S0143,2,save
STU0123,S0098,4,click
STU0123,S0089,2,application
STU0123,S0093,2,save
STU0123,S0138,2,click
STU0123,S0196,2,save
STU0123,S0020,3,save
STU0123,S0185,3,application
STU0123,S0154,4,application
STU0123,S0006,1,save
STU0123,S0111,2,click
STU0123,S0168,2,click
STU0123,S0053,2,save
STU0124,S0022,3,application
STU0124,S0182,4,save
STU0124,S0173,2,application
STU0124,S0009,3,click
STU0124,S0090,3,application
STU0124,S0158,3,save
STU0124,S0105,3,save
STU0124,S0195,2,click
STU0124,S0082,3,save
STU0124,S0170,3,click
STU0124,S0007,3,click
STU0124,S0062,3,application
STU0124,S0027,3,application
STU0124,S0014,4,save
STU0125,S0078,3,save
STU0125,S0127,2,save
STU0125,S0108,2,application
STU0125,S0043,3,save
STU0125,S0200,2,save
STU0125,S0158,3,click
STU0125,S0183,2,save
STU0125,S0161,4,application
STU0125,S0185,1,click
STU0125,S0067,3,application
STU0125,S0044,2,click
STU0125,S0080,4,save
STU0125,S0027,3,application
STU0125,S0035,1,click
STU0125,S0068,2,application
STU0125,S0055,1,save
STU0126,S0181,1,save
STU0126,S0001,5,application
STU0126,S0105,3,application
STU0126,S0145,3,save
STU0126,S0175,4,click
STU0126,S0130,3,application
STU0126,S0078,3,click
STU0126,S0094,3,click
STU0126,S0052,1,application
STU0126,S0104,1,application
STU0126,S0155,2,click
STU0126,S0160,3,click
STU0126,S0066,2,click
STU0126,S0068,3,save
STU0126,S0189,2,save
STU0126,S0163,3,save
STU0126,S0171,2,save
STU0126,S0083,2,save
STU0126,S0081,3,save
STU0127,S0124,2,application
STU0127,S0184,2,save
STU0127,S0035,3,application
STU0127,S0061,3,save
STU0127,S0144,2,save
STU0127,S0169,2,application
STU0127,S0068,3,save
STU0127,S0122,3,save
STU0127,S0163,2,application
STU0127,S0076,3,application
STU0127,S0008,3,application
STU0127,S0004,2,application
STU0127,S0072,3,save
STU0127,S0177,3,application
STU0127,S0034,3,save
STU0127,S0111,2,click
STU0127,S0168,2,application
STU0127,S0188,2,save
STU0127,S0029,3,click
STU0127,S0146,3,application
STU0128,S0038,2,save
STU0128,S0034,3,click
STU0128,S0054,2,save
STU0128,S0121,2,application
STU0128,S0031,3,application
STU0128,S0085,2,application
STU0128,S0140,3,save
STU0128,S0195,4,save
STU0128,S0013,2,application
STU0128,S0132,3,click
STU0128,S0060,2,application
STU0128,S0053,4,click
STU0128,S0045,2,click
STU0128,S0079,3,save
STU0129,S0132,3,save
STU0129,S0135,3,save
STU0129,S0141,2,application
STU0129,S0061,3,click
STU0129,S0127,2,click
STU0129,S0152,2,save
STU0129,S0021,3,save
STU0129,S0190,4,application
STU0129,S0014,2,save
STU0129,S0108,2,click
STU0129,S0007,3,application
STU0129,S0005,2,application
STU0129,S0150,1,application
STU0129,S0109,1,application
STU0129,S0163,2,click
STU0129,S0054,3,click
STU0129,S0055,4,click
STU0129,S0091,2,save
STU0130,S0012,4,application
STU0130,S0036,3,application
STU0130,S0052,2,application
STU0130,S0178,1,save
STU0130,S0101,3,application
STU0130,S0089,5,application
STU0130,S0079,3,application
STU0130,S0130,1,save
STU0130,S0061,1,save
STU0130,S0126,2,application
STU0130,S0010,2,click
STU0130,S0133,1,application
STU0130,S0108,3,save
STU0131,S0021,3,application
STU0131,S0110,2,save
STU0131,S0156,4,application
STU0131,S0039,3,application
STU0131,S0122,2,application
STU0131,S0182,1,application
STU0131,S0178,3,save
STU0131,S0153,2,application
STU0131,S0033,3,application
STU0132,S0091,2,click
STU0132,S0180,3,application
STU0132,S0159,3,save
STU0132,S0112,4,application
STU0132,S0015,4,click
STU0132,S0068,3,save
STU0132,S0066,4,application
STU0132,S0023,4,application
STU0132,S0088,3,save
STU0132,S0095,3,application
STU0132,S0140,2,save
STU0132,S0129,1,save
STU0132,S0187,3,click
STU0132,S0094,4,application
STU0132,S0178,3,application
STU0132,S0198,3,click
STU0133,S0022,3,application
STU0133,S0113,3,application
STU0133,S0027,3,save
STU0133,S0195,2,save
STU0133,S0159,2,application
STU0133,S0012,3,save
STU0133,S0077,3,click
STU0133,S0075,3,save
STU0133,S0193,2,application
STU0133,S0156,2,click
STU0133,S0116,1,application
STU0133,S0136,2,save
STU0133,S0023,2,save
STU0133,S0141,3,click
STU0133,S0114,4,application
STU0133,S0024,3,save
STU0134,S0130,3,save
STU0134,S0033,2,application
STU0134,S0081,2,save
STU0134,S0191,1,application
STU0134,S0021,2,save
STU0134,S0036,2,click
STU0134,S0169,3,click
STU0134,S0189,3,click
STU0134,S0074,3,save
STU0134,S0053,2,save
STU0134,S0072,2,save
STU0134,S0078,2,application
STU0134,S0128,3,application
STU0134,S0099,2,click
STU0134,S0158,2,application
STU0134,S0160,2,save
STU0134,S0100,4,save
STU0134,S0116,3,application
STU0134,S0171,3,save
STU0135,S0170,4,click
STU0135,S0114,2,click
STU0135,S0171,2,click
STU0135,S0123,3,save
STU0135,S0193,2,save
STU0135,S0095,4,save
STU0135,S0009,3,save
STU0135,S0027,3,save
STU0135,S0051,3,application
STU0135,S0058,2,save
STU0135,S0112,3,save
STU0135,S0079,2,save
STU0135,S0030,3,save
STU0135,S0164,3,application
STU0135,S0166,2,save
STU0135,S0055,2,click
STU0136,S0025,3,save
STU0136,S0089,2,application
STU0136,S0122,4,click
STU0136,S0013,2,application
STU0136,S0148,3,application
STU0136,S0037,5,save
STU0136,S0070,2,click
STU0136,S0052,2,save
STU0136,S0031,3,save
STU0136,S0024,3,application
STU0136,S0050,3,save
STU0136,S0189,3,save
STU0136,S0155,2,save
STU0136,S0102,3,application
STU0136,S0133,3,application
STU0136,S0027,3,save
STU0136,S0186,1,application
STU0136,S0069,3,click
STU0136,S0178,4,application
STU0136,S0139,3,save
STU0137,S0094,3,save
STU0137,S0006,3,click
STU0137,S0022,2,save
STU0137,S0043,2,save
STU0137,S0133,2,save
STU0137,S0086,2,save
STU0137,S0174,3,application
STU0137,S0185,1,click
STU0138,S0200,2,save
STU0138,S0165,3,save
STU0138,S0087,2,click
STU0138,S0017,3,click
STU0138,S0075,3,click
STU0138,S0196,2,click
STU0138,S0098,3,save
STU0138,S0143,2,save
STU0138,S0089,2,application
STU0139,S0021,2,application
STU0139,S0124,4,application
STU0139,S0087,3,click
STU0139,S0140,3,click
STU0139,S0101,3,save
STU0139,S0134,3,save
STU0139,S0088,1,click
STU0139,S0161,3,save
STU0139,S0128,2,application
STU0139,S0200,4,save
STU0139,S0149,3,click
STU0139,S0052,3,click
STU0139,S0037,2,save
STU0139,S0143,3,save
STU0139,S0111,2,application
STU0140,S0132,2,application
STU0140,S0115,2,click
STU0140,S0027,3,application
STU0140,S0156,3,application
STU0140,S0041,3,click
STU0140,S0122,4,application
STU0140,S0185,2,save
STU0140,S0164,3,click
STU0140,S0047,2,application
STU0140,S0058,2,click
STU0141,S0193,2,save
STU0141,S0136,2,click
STU0141,S0113,2,save
STU0141,S0191,2,click
STU0141,S0018,3,application
STU0141,S0047,4,application
STU0141,S0096,3,application
STU0141,S0034,3,application
STU0141,S0099,3,application
STU0142,S0135,4,application
STU0142,S0066,4,click
STU0142,S0184,3,application
STU0142,S0009,3,save
STU0142,S0137,3,application
STU0142,S0072,2,application
STU0142,S0027,3,application
STU0142,S0164,3,save
STU0142,S0141,3,application
STU0142,S0182,3,save
STU0142,S0037,3,save
STU0142,S0026,3,application
STU0142,S0062,3,click
STU0142,S0138,2,click
STU0142,S0082,2,application
STU0142,S0088,1,application
STU0142,S0024,2,application
STU0142,S0154,5,click
STU0143,S0011,3,click
STU0143,S0102,1,save
STU0143,S0139,1,save
STU0143,S0165,3,save
STU0143,S0189,3,application
STU0143,S0059,2,click
STU0143,S0156,4,click
STU0143,S0135,1,click
STU0143,S0046,2,save
STU0144,S0125,2,click
STU0144,S0034,2,save
STU0144,S0145,4,click
STU0144,S0011,3,application
STU0144,S0179,2,save
STU0144,S0061,3,click
STU0144,S0031,2,click
STU0144,S0004,4,click
STU0144,S0071,4,application
STU0145,S0101,3,application
STU0145,S0004,4,application
STU0145,S0039,2,application
STU0145,S0106,3,application
STU0145,S0171,2,application
STU0145,S0056,3,click
STU0145,S0023,4,click
STU0145,S0015,1,click
STU0145,S0189,1,save
STU0145,S0142,2,application
STU0145,S0032,1,click
STU0145,S0052,5,save
STU0145,S0145,3,click
STU0146,S0156,3,application
STU0146,S0052,4,click
STU0146,S0068,2,click
STU0146,S0125,2,application
STU0146,S0191,2,save
STU0146,S0189,3,click
STU0146,S0021,4,click
STU0146,S0129,4,click
STU0146,S0087,3,application
STU0146,S0108,3,save
STU0146,S0160,4,application
STU0146,S0190,3,application
STU0146,S0196,4,click
STU0146,S0028,3,click
STU0146,S0056,2,save
STU0146,S0177,4,click
STU0146,S0109,3,click
STU0146,S0075,1,application
STU0146,S0080,3,click
STU0146,S0169,3,click
STU0147,S0120,3,save
STU0147,S0200,3,application
STU0147,S0116,2,save
STU0147,S0025,3,click
STU0147,S0055,3,click
STU0147,S0151,1,save
STU0148,S0012,3,click
STU0148,S0069,2,application
STU0148,S0149,2,click
STU0148,S0053,2,click
STU0148,S0199,3,application
STU0148,S0130,2,click
STU0149,S0023,2,save
STU0149,S0070,3,click
STU0149,S0094,2,save
STU0149,S0167,4,click
STU0149,S0089,3,application
STU0150,S0105,5,application
STU0150,S0044,2,click
STU0150,S0074,3,application
STU0150,S0130,2,save
STU0150,S0115,3,click
STU0150,S0145,2,save
STU0150,S0178,3,application
STU0150,S0020,1,click
STU0150,S0076,3,application
STU0151,S0177,3,application
STU0151,S0155,3,application
STU0151,S0148,3,click
STU0151,S0023,1,application
STU0151,S0122,4,application
STU0151,S0114,3,click
STU0151,S0085,3,click
STU0151,S0186,4,click
STU0151,S0167,3,click
STU0151,S0163,2,application
STU0151,S0067,1,save
STU0151,S0093,4,application
STU0151,S0039,2,save
STU0152,S0033,2,application
STU0152,S0179,2,save
